Id,PostId,PostNoticeTypeId,CreationDate,DeletionDate,ExpiryDate,Body,OwnerUserId,DeletionUserId
"660","86388","13","2015-11-04 09:58:21","2015-11-04 17:25:04","","","56337","3865"
"661","86686","3","2015-11-06 09:22:15","","","","3865",""
"662","86789","3","2015-11-09 14:55:16","","","","3865",""
"663","86800","3","2015-11-11 05:09:13","2015-11-25 12:44:51","","","4679","3865"
"664","86885","1","2015-11-12 15:36:30","","","","3865",""
"665","86673","11","2015-11-13 05:19:44","2015-11-20 17:29:47","","","38579","38579"
"666","86978","1","2015-11-15 15:08:37","2015-11-25 12:44:32","","","3865","3865"
"667","86880","1","2015-11-15 15:09:18","","","","3865",""
"668","86927","1","2015-11-16 09:27:35","","","","3865",""
"669","87003","1","2015-11-16 09:29:00","","","","3865",""
"670","73163","11","2015-11-17 17:23:34","2015-11-24 17:18:29","","Looking for ideas for a dashboard element that could be used alongside more traditional ""positive"" goals that use a progress bar to display goal attainment.","14348","14348"
"671","87120","1","2015-11-18 11:11:51","","","","3865",""
"672","87128","3","2015-11-18 17:02:36","","","","3865",""
"673","87446","3","2015-11-27 20:44:50","","","","4679",""
"674","87464","3","2015-11-28 18:21:53","","","","3865",""
"675","87719","11","2015-12-10 16:05:42","2015-12-14 16:03:03","","","76595","76595"
"676","87386","3","2015-12-12 06:29:22","","","","4679",""
"677","87990","3","2015-12-15 05:49:16","","","","4679",""
"678","88032","3","2015-12-15 19:48:53","","","","4679",""
"679","88086","3","2015-12-16 14:00:41","","","","4679",""
"680","88008","3","2015-12-16 14:01:08","2015-12-19 13:02:50","","","4679","3865"
"681","88092","3","2015-12-16 14:15:15","","","","3865",""
"682","88105","3","2015-12-17 05:32:04","","","","4679",""
"683","87975","11","2015-12-17 09:24:02","2015-12-23 16:05:48","","","36441","36441"
"684","88163","3","2015-12-18 05:31:13","","","","4679",""
"685","88211","3","2015-12-19 06:27:53","","","","4679",""
"686","29991","12","2015-12-20 22:21:56","2015-12-28 23:34:56","","","76308","-1"
"687","87827","11","2015-12-22 19:26:42","2015-12-30 21:05:37","","","61473","-1"
"688","88337","3","2015-12-22 20:55:28","2015-12-23 04:59:42","","","4679","4679"
"689","88336","3","2015-12-22 21:54:52","","","","4679",""
"690","87509","11","2015-12-23 11:53:07","2015-12-27 18:40:15","","","25193","25193"
"691","88119","11","2015-12-24 09:05:12","2016-01-01 10:31:55","","","3780","-1"
"692","80958","11","2015-12-26 21:46:42","2016-01-03 23:02:13","","","809","-1"
"693","67779","11","2015-12-26 21:49:53","2016-01-03 23:02:13","","","809","-1"
"694","88564","3","2015-12-30 10:14:02","","","","3865",""
"695","88642","3","2016-01-02 12:27:59","","","","3865",""
"696","88675","3","2016-01-04 08:24:13","","","","3865",""
"697","88676","3","2016-01-04 11:17:33","","","","3865",""
"698","88751","11","2016-01-08 03:44:48","2016-01-14 18:13:32","","The expected answer should be more process focused rather than on implementation.","51332","51332"
"699","88928","3","2016-01-11 09:33:36","","","","3865",""
"700","88330","3","2016-01-12 10:30:54","","","","3865",""
"701","89065","3","2016-01-14 09:35:19","","","","3865",""
"702","89090","3","2016-01-14 17:20:50","","","","3865",""
"703","89198","3","2016-01-18 09:45:07","","","","3865",""
"704","89469","3","2016-01-25 14:35:34","","","","3865",""
"705","89636","11","2016-01-30 19:01:34","2016-02-07 03:23:08","","","25193","25193"
"706","89785","3","2016-02-02 13:28:51","","","","3865",""
"707","89744","11","2016-02-03 15:17:04","2016-02-10 17:51:19","","","71100","71100"
"708","89968","3","2016-02-05 20:44:49","","","","4679",""
"709","90022","3","2016-02-08 13:02:11","","","","3865",""
"710","89700","11","2016-02-10 04:46:47","2016-02-16 05:00:46","","","25193","25193"
"711","90526","3","2016-02-19 08:45:47","","","","3865",""
"712","90534","11","2016-02-22 05:56:44","2016-03-01 05:00:02","","","25193","25193"
"713","90463","11","2016-02-22 10:10:54","2016-03-01 11:47:32","","","79721","-1"
"714","90617","3","2016-02-23 10:26:05","","","","3865",""
"715","90749","3","2016-02-26 07:08:05","","","","4679",""
"716","90822","3","2016-02-29 10:48:19","","","","3865",""
"717","90837","1","2016-02-29 13:16:22","","","","3865",""
"718","90870","3","2016-03-01 11:48:54","","","","3865",""
"719","60152","13","2016-03-01 21:56:08","2016-03-07 04:53:03","","Any references to early designs of the settings icon or perhaps other symbols used for the icon will help with scoring the answers.","27659","27659"
"720","90982","3","2016-03-03 22:18:01","","","","3865",""
"721","91055","3","2016-03-07 06:35:03","","","","4679",""
"722","91049","11","2016-03-09 18:29:15","2016-03-15 09:56:15","","","78317","78317"
"723","91276","3","2016-03-11 07:06:16","","","","4679",""
"724","91299","3","2016-03-11 15:22:54","","","","3865",""
"725","91325","3","2016-03-12 17:57:19","","","","3865",""
"726","91312","11","2016-03-13 21:21:36","2016-03-20 20:25:04","","","36441","36441"
"727","91386","3","2016-03-14 17:45:54","","","","4679",""
"728","91480","1","2016-03-16 15:48:04","2016-03-18 14:25:50","","","3865","3865"
"729","91450","1","2016-03-16 15:48:16","2016-03-18 14:26:17","","","3865","3865"
"730","91508","1","2016-03-16 15:48:25","","","","3865",""
"731","91482","1","2016-03-16 15:48:46","","","","3865",""
"732","91372","15","2016-03-17 11:29:35","2016-03-21 18:13:32","","","6829","6829"
"733","91684","3","2016-03-21 17:06:53","","","","3865",""
"734","91591","1","2016-03-22 15:04:16","","","","3865",""
"735","91767","3","2016-03-23 09:20:56","","","","3865",""
"736","91775","13","2016-03-28 07:21:14","2016-04-05 09:18:45","","","81198","-1"
"737","91863","1","2016-03-28 20:15:11","","","","3865",""
"738","90460","13","2016-03-29 04:32:09","2016-04-06 06:26:44","","Something like the StatCounter or Compete.com type of data would be suitable for an answer to this question.","27659","-1"
"739","91982","3","2016-03-29 09:35:36","","","","3865",""
"740","91988","3","2016-03-29 13:13:34","","","","4679",""
"741","91605","11","2016-03-30 09:07:31","2016-04-06 09:56:51","","","36441","36441"
"742","83508","11","2016-04-01 12:35:57","2016-04-07 12:45:36","","This question deserves a lot more attention, and is something that is/should be applicable to a large part of the audience here.","36441","36441"
"743","92237","3","2016-04-02 11:59:36","","","","4679",""
"744","87846","11","2016-04-04 12:30:55","2016-04-10 15:07:08","","","36441","36441"
"745","92366","3","2016-04-05 21:28:44","","","","3865",""
"746","1737","10","2016-04-06 01:53:50","2016-04-14 03:03:32","","I thought this was a relevant question given the prevalence of smart searches and the focus of boolean logic in other parts of software applications. I am hoping for new concepts, ideas and examples to update this question. The bounty should be rewarded to a new or an updated answer that best address this change from five years ago.","27659","-1"
"747","92393","1","2016-04-06 16:13:46","2016-04-07 13:26:05","","","3865","7627"
"748","92394","3","2016-04-06 16:14:36","","","","3865",""
"749","73505","1","2016-04-07 12:21:52","","","","3865",""
"750","92474","3","2016-04-08 05:45:54","","","","4679",""
"751","92321","11","2016-04-11 01:56:53","2016-04-19 03:12:32","","There seem to be already solutions that exist in other fields where repetition of movements is essential and cannot be eliminated or reduced (i.e. musician). There doesn't seem to be much effort in reducing RSI in mobile application design (and in games it is often excessively encouraged) which borders on being unethical in the intention of the design (i.e. harming the end-users). I would like to see this question receive more attention.","27659","-1"
"752","92526","13","2016-04-11 20:23:39","2016-04-19 21:28:55","","","30147","-1"
"753","91353","11","2016-04-11 20:41:20","2016-04-16 11:48:41","","","24843","24843"
"754","86092","11","2016-04-11 21:07:44","2016-04-13 14:08:54","","","24843","24843"
"755","82210","11","2016-04-14 05:56:30","2016-04-22 07:04:10","","","39205","-1"
"756","92557","11","2016-04-14 12:25:18","2016-04-18 14:00:59","","","25193","25193"
"757","92771","1","2016-04-15 08:20:51","","","","3865",""
"758","92862","1","2016-04-16 12:27:34","","","","3865",""
"759","92887","1","2016-04-18 18:27:50","","","","3865",""
"760","92866","14","2016-04-21 14:07:23","2016-04-28 14:07:18","","","67855","67855"
"761","93052","3","2016-04-21 15:50:34","","","","3865",""
"762","93125","3","2016-04-22 08:23:29","","","","3865",""
"763","93254","3","2016-04-25 21:33:13","","","","3865",""
"764","93295","3","2016-04-26 12:29:59","","","","3865",""
"765","93312","3","2016-04-26 14:24:02","","","","3865",""
"766","93238","11","2016-04-27 14:09:28","2016-05-04 08:58:22","","","82732","82732"
"767","93428","3","2016-04-29 07:07:44","","","","3865",""
"768","93489","11","2016-05-02 19:14:28","2016-05-03 22:05:14","","","53384","53384"
"769","93483","11","2016-05-02 20:41:10","2016-05-10 21:56:27","","","83018","-1"
"770","93614","3","2016-05-03 17:54:01","","","","3865",""
"771","93449","14","2016-05-04 13:24:00","2016-05-12 15:11:37","","","54899","-1"
"772","93680","11","2016-05-07 08:00:59","2016-05-10 05:48:21","","I think this could offer a good discussion.","68847","68847"
"773","93219","11","2016-05-09 16:18:14","2016-05-16 18:03:55","","","36441","36441"
"774","52119","11","2016-05-10 22:25:44","2016-05-17 22:02:18","","I think this question deserves more attention and is a common problem that many UX designers still face today, and therefore some useful ideas and strategies should be gathered from the community.","27659","27659"
"775","92157","11","2016-05-12 04:21:20","2016-05-19 04:14:46","","Looking for common examples of how interactive decision trees are implemented, or ideas of how it can be implemented in a creative and user-friendly way.","27659","27659"
"776","94134","3","2016-05-12 15:28:57","","","","3865",""
"777","91573","11","2016-05-16 00:15:10","2016-05-24 01:47:42","","","27659","-1"
"778","94528","3","2016-05-20 11:39:57","","","","3865",""
"779","94539","3","2016-05-21 08:43:43","","","","3865",""
"780","94611","3","2016-05-22 18:11:52","","","","3865",""
"781","94442","13","2016-05-23 22:49:21","2016-05-30 22:49:45","","","27659","27659"
"782","94504","13","2016-05-24 22:50:27","2016-05-31 23:22:06","","","27659","27659"
"783","94274","11","2016-05-27 10:51:54","2016-06-04 12:09:26","","","36441","-1"
"784","95015","3","2016-06-01 06:28:46","","","","3865",""
"785","94982","15","2016-06-02 08:42:33","2016-06-04 21:00:53","","","73222","73222"
"786","94940","14","2016-06-04 15:14:14","2016-06-11 15:35:39","","","84420","84420"
"787","95343","3","2016-06-07 19:47:33","","","","3865",""
"788","95342","3","2016-06-07 19:47:51","","","","3865",""
"789","95341","3","2016-06-07 19:48:54","","","","3865",""
"790","95451","3","2016-06-09 21:06:05","","","","3865",""
"791","94849","11","2016-06-13 11:14:08","2016-06-21 12:23:22","","","27659","-1"
"792","95501","11","2016-06-13 21:55:54","2016-06-16 22:47:46","","If you have experienced the same issue, your help would be appreciated the most.","86028","86028"
"793","1318","15","2016-06-21 09:15:06","2016-06-26 19:13:51","","","65234","65234"
"794","91952","14","2016-06-23 04:55:58","2016-07-01 03:58:29","","I find this situation very common in enterprise applications. I understand the basic answer of ""it depends on what you want to test"", but I'm looking for something more definitive, concrete, reference-based or authoritative.","17246","17246"
"795","96283","3","2016-06-29 14:36:08","","","","3865",""
"796","96144","12","2016-06-30 22:52:43","2016-07-07 15:29:36","","Provide some research or example that will help illustrate some of the considerations raised in the question.","27659","27659"
"797","96708","3","2016-07-12 12:45:50","","","","3865",""
"798","96704","11","2016-07-14 12:39:13","2016-07-22 14:12:33","","there's a logic to this problem that feels wrong.","4701","-1"
"799","96844","3","2016-07-16 04:26:30","","","","4679",""
"800","96911","3","2016-07-17 09:09:49","","","","3865",""
"801","96953","3","2016-07-18 15:59:59","","","","3865",""
"802","96840","11","2016-07-19 05:15:04","2016-07-27 06:28:28","","Looking for examples where this design pattern has been applied.","27659","-1"
"803","96986","13","2016-07-21 14:44:39","2016-07-29 15:56:29","","Or definitive examples from popular apps to back up the answer","27659","-1"
"804","97028","11","2016-07-22 06:20:37","2016-07-29 07:00:50","","","51332","51332"
"805","97110","13","2016-07-27 14:53:57","2016-08-04 16:43:01","","Looking for references to support or disprove the comments and answers provided for this question, and also to see if there are other valid answers.","27659","-1"
"806","97362","3","2016-07-28 15:05:21","2016-11-04 10:17:55","","","3865","3865"
"807","97427","3","2016-07-29 10:47:30","","","","3865",""
"808","97450","3","2016-08-02 07:16:41","","","","3865",""
"809","95794","13","2016-08-02 16:05:10","2016-08-09 21:17:57","","","27659","27659"
"810","97339","11","2016-08-04 07:33:22","2016-08-07 18:06:00","","","87973","87973"
"811","58567","14","2016-08-04 13:14:44","2016-08-12 14:23:31","","What if the labels are mandated by legislation and there is no possibilty of rewording in this way?","7792","-1"
"812","97691","3","2016-08-05 08:50:33","","","","3865",""
"813","97861","3","2016-08-11 07:01:52","","","","4679",""
"814","97388","11","2016-08-11 23:37:14","2016-08-18 23:29:42","","","27659","27659"
"815","77227","13","2016-08-11 23:42:42","2016-08-18 23:28:49","","","27659","27659"
"816","97931","3","2016-08-12 05:30:51","","","","4679",""
"817","98095","3","2016-08-16 19:16:49","","","","3865",""
"818","98030","14","2016-08-18 07:43:35","2016-08-25 07:29:56","","","10628","10628"
"819","98171","3","2016-08-18 08:09:54","","","","4679",""
"820","98219","1","2016-08-19 06:57:18","","","","3865",""
"821","96034","13","2016-08-19 08:55:46","2016-08-26 08:34:45","","","3865","3865"
"822","98233","11","2016-08-21 19:22:10","2016-08-23 08:54:38","","","89931","89931"
"823","98329","3","2016-08-24 08:29:23","","","","3865",""
"824","98527","3","2016-08-27 04:33:01","2016-11-04 10:13:14","","","4679","3865"
"825","66908","13","2016-08-29 16:53:56","2016-09-06 18:36:11","","I came to this question expecting it to have been answered. Instead, two opinion pieces with no references are presented as answers, bummer. I'll offer sweet karma to anyone who can actually come up with a rigorous and well-referenced answer.","50889","-1"
"826","98045","13","2016-08-31 14:39:56","2016-09-08 16:07:37","","Need a good solution for local navigation on mobile.","74837","-1"
"827","98882","3","2016-09-05 10:37:45","","","","3865",""
"828","98886","14","2016-09-07 14:16:52","2016-09-15 15:24:49","","I am running out of ideas which will suit both my requirement and make sense in terms of UX. I've many categories and subcategories to project. Also, user can have multiple way of responding to those sub categories (ex: post article, ask question, create event)","27536","-1"
"829","99078","14","2016-09-12 10:34:12","2016-09-18 19:14:59","","","124","124"
"830","98973","12","2016-09-13 05:50:00","2016-09-21 07:46:44","","","34812","-1"
"831","99296","1","2016-09-14 23:10:09","","","","3865",""
"832","99380","1","2016-09-19 13:22:19","","","","3865",""
"833","99553","1","2016-09-21 08:37:24","","","","3865",""
"834","99573","3","2016-09-21 13:41:01","","","","3865",""
"835","99677","3","2016-09-24 08:39:44","2016-10-13 14:42:44","","","3865","3865"
"836","99687","1","2016-09-26 08:52:15","","","","3865",""
"837","99119","11","2016-09-26 14:57:25","2016-10-03 12:57:28","","","90881","90881"
"838","99828","1","2016-09-29 06:33:27","","","","3865",""
"839","99932","1","2016-10-02 08:07:33","2016-10-13 14:41:56","","","3865","3865"
"840","99986","3","2016-10-04 06:54:31","2016-10-13 14:41:37","","","4679","3865"
"841","98026","11","2016-10-07 21:30:04","2016-10-14 22:20:11","","","27659","27659"
"842","100229","1","2016-10-10 13:00:22","","","","3865",""
"843","100287","3","2016-10-11 15:04:25","","","","3865",""
"844","100193","13","2016-10-11 20:16:14","2016-10-18 21:59:41","","","27659","27659"
"845","100309","3","2016-10-12 05:54:09","","","","4679",""
"846","100381","1","2016-10-13 14:39:11","","","","3865",""
"847","100817","3","2016-10-26 10:30:33","","","","3865",""
"848","100721","11","2016-10-26 10:45:28","2016-11-02 11:00:08","","I am not interested in opinions. The answer must cite actual research that identifies the advantages/disadvantages of various physical designs and how these impact user experience in relation to smartwatches. Research about fitness trackers and other wearables may be acceptable if the findings can be applied to smartwatches.","79279","79279"
"849","100658","3","2016-10-27 07:37:07","","","","4679",""
"850","100934","3","2016-10-29 15:54:28","","","","3865",""
"851","101077","3","2016-11-04 09:58:57","","","","3865",""
"852","101086","3","2016-11-04 10:02:05","2016-12-19 10:50:54","","","3865","3865"
"853","101085","3","2016-11-04 10:04:45","","","","3865",""
"854","99725","11","2016-11-10 23:26:21","2016-11-19 00:33:08","","","27659","-1"
"855","101282","11","2016-11-14 14:22:46","2016-11-21 12:51:05","","","63100","63100"
"856","101512","1","2016-11-16 16:40:29","","","","3865",""
"857","101457","11","2016-11-17 17:10:36","2016-11-25 09:46:58","","Please explain the rationale behind your answer and give some practical example if possible.","32130","32130"
"858","101580","3","2016-11-18 16:51:18","","","","3865",""
"859","101502","11","2016-11-19 10:41:23","2016-11-21 13:14:39","","","40086","40086"
"860","101546","1","2016-11-21 11:34:27","2016-11-21 11:34:37","","","3865","3865"
"861","101626","1","2016-11-21 11:36:00","","","","3865",""
"862","101712","3","2016-11-22 08:53:11","","","","4679",""
"863","101711","3","2016-11-22 08:53:26","","","","4679",""
"864","102057","1","2016-12-01 16:17:39","","","","3865",""
"865","101990","21","2016-12-02 23:19:50","2016-12-17 09:18:31","","","3865","3865"
"866","102151","1","2016-12-04 17:29:13","","","","3865",""
"867","102203","3","2016-12-05 17:25:23","","","","3865",""
"868","101999","21","2016-12-05 21:59:45","2016-12-17 09:18:14","","","3865","3865"
"869","102158","11","2016-12-09 15:01:03","2016-12-17 10:04:02","","","81641","81641"
"870","102305","11","2016-12-09 16:57:08","2016-12-11 15:39:04","","","59474","59474"
"871","102517","3","2016-12-13 19:56:03","","","","3865",""
"872","102130","11","2016-12-15 11:01:01","2016-12-23 12:17:18","","","4215","-1"
"873","102600","3","2016-12-16 09:33:52","","","","3865",""
"874","18089","10","2016-12-16 12:37:56","2016-12-24 14:29:56","","The most recent answers on this question are from almost five years ago. I am curious whether the answer to this question has changed with the marked increase of mobile website use in that period.","45449","-1"
"875","102641","3","2016-12-17 20:33:01","","","","3865",""
"876","102648","3","2016-12-18 21:34:06","","","","3865",""
"877","102667","1","2016-12-19 08:18:48","","","","3865",""
"878","102674","1","2016-12-19 12:28:20","2017-04-06 13:25:18","","","3865","3865"
"879","102693","3","2016-12-19 15:46:26","","","","3865",""
"880","102746","1","2016-12-20 10:08:37","","","","3865",""
"881","102698","1","2016-12-20 10:11:44","","","","3865",""
"882","18113","1","2016-12-20 10:12:11","","","","3865",""
"883","102796","3","2016-12-21 23:00:05","","","","3865",""
"884","102859","3","2016-12-23 08:25:39","","","","3865",""
"885","102664","11","2016-12-23 09:17:07","2016-12-27 09:21:57","","","87503","87503"
"886","102938","3","2016-12-26 18:28:10","","","","3865",""
"887","102843","14","2016-12-27 00:12:35","2017-01-03 10:04:22","","","124","124"
"888","102942","3","2016-12-27 15:25:33","","","","3865",""
"889","102930","11","2016-12-29 01:25:25","2017-01-05 10:16:58","","","32130","32130"
"890","103134","11","2017-01-11 02:59:52","2017-01-18 05:42:03","","","33626","33626"
"891","103465","11","2017-01-12 07:49:06","2017-01-20 09:02:42","","","73430","-1"
"892","103864","1","2017-01-18 22:50:49","","","","3865",""
"893","103895","1","2017-01-19 10:35:44","","","","3865",""
"894","103906","3","2017-01-19 14:12:21","","","","3865",""
"895","103959","3","2017-01-20 09:55:03","","","","3865",""
"896","104257","11","2017-01-29 16:34:18","2017-02-02 06:36:03","","","84304","84304"
"897","104606","11","2017-02-08 14:06:46","2017-02-15 19:51:14","","Please provide reasoning if it is more convenient to show a message longer but make the user wait or show the message, although unrecognisable due to being very short time on screen, but give the content sooner.","32130","32130"
"898","95869","11","2017-02-21 03:53:29","2017-03-01 05:46:59","","","56511","-1"
"899","105257","3","2017-02-22 11:58:35","","","","3865",""
"900","105144","3","2017-02-22 12:33:41","","","","3865",""
"901","104937","13","2017-02-23 04:15:30","2017-03-03 06:07:27","","","7021","-1"
"902","104889","3","2017-02-23 13:49:40","2017-04-06 13:14:57","","","3865","3865"
"903","76179","15","2017-02-28 19:37:31","2017-03-08 21:35:18","","","41884","-1"
"904","105561","3","2017-03-03 00:09:39","","","","3865",""
"905","105510","11","2017-03-03 17:36:21","2017-03-06 20:00:10","","","22749","22749"
"906","105595","3","2017-03-05 07:10:59","","","","4679",""
"907","105504","12","2017-03-06 19:08:39","2017-03-13 13:01:14","","","80595","80595"
"908","105527","11","2017-03-15 03:47:05","2017-03-22 10:10:42","","Interested in evidence suggesting whether this is a trend or not, and if it has usability or adds to the overall user experience in this given context of online articles.","27659","27659"
"909","105920","12","2017-03-17 18:18:36","2017-03-25 19:31:42","","","39046","-1"
"910","42737","12","2017-03-20 02:32:04","2017-03-27 02:13:30","","","27659","27659"
"911","106065","3","2017-03-20 11:13:34","","","","3865",""
"912","106050","15","2017-03-21 21:04:09","2017-03-22 21:43:50","","This will be going to cloudworks' answer.","44275","44275"
"913","106155","3","2017-03-22 09:30:46","","","","3865",""
"914","106201","3","2017-03-23 05:32:03","","","","4679",""
"915","106050","15","2017-03-23 13:50:05","2017-03-24 14:45:34","","","21546","21546"
"916","106091","13","2017-03-26 04:13:22","2017-04-03 06:04:51","","","56719","-1"
"917","106360","1","2017-03-28 06:00:49","","","","3865",""
"918","106376","21","2017-03-29 21:43:57","2017-04-06 13:11:47","","","3865","3865"
"919","106383","21","2017-03-29 21:44:14","2017-04-06 13:11:55","","","3865","3865"
"920","106384","21","2017-03-29 21:44:28","2017-04-06 13:12:07","","","3865","3865"
"921","106370","21","2017-03-29 21:59:50","2017-04-06 13:11:35","","","3865","3865"
"922","106061","15","2017-04-01 04:43:39","2017-04-07 13:05:06","","","98653","98653"
"923","106028","15","2017-04-01 04:59:46","2017-04-07 14:01:42","","","98653","98653"
"924","106615","3","2017-04-03 21:53:02","","","","3865",""
"925","4954","10","2017-04-09 12:20:46","2017-04-16 13:15:01","","I am interested in whether changes and updates to ISO 9421 since the question was first posted, as well as changes to the UX field in general means that the answers to this question should be revisited.","27659","27659"
"926","106845","3","2017-04-11 08:27:20","","","","3865",""
"927","106790","13","2017-04-11 12:52:40","2017-04-19 14:46:12","","","27659","-1"
"928","106920","3","2017-04-12 13:17:50","","","","3865",""
"929","107039","3","2017-04-18 11:43:54","","","","3865",""
"930","107131","3","2017-04-19 06:10:07","","","","4679",""
"931","107549","3","2017-05-01 14:49:43","","","","4679",""
"932","107573","3","2017-05-02 12:47:17","","","","3865",""
"933","107752","13","2017-05-07 16:34:25","2017-05-12 06:48:20","","I would expect an answer about usability of 2 options I have, which one has a better UX and links on credible sources that would back up the answer. Also I would like to know if putting an icon in the text menu, as as proposed, is a bad UX decision.","68624","68624"
"934","102149","3","2017-05-09 07:09:52","","","","4679",""
"935","107977","12","2017-05-15 12:32:38","2017-05-22 10:34:31","","","101187","101187"
"936","107410","13","2017-05-16 09:38:35","2017-05-23 03:37:19","","","27659","27659"
"937","107320","11","2017-05-17 05:37:35","2017-05-23 00:12:12","","","27659","27659"
"938","108066","13","2017-05-18 22:07:36","2017-05-23 03:36:42","","","27659","27659"
"939","108099","11","2017-05-23 07:58:52","2017-05-27 08:45:51","","","94600","94600"
"940","107972","11","2017-05-24 05:30:20","2017-05-25 12:43:33","","","21002","21002"
"941","108265","11","2017-05-24 22:13:19","2017-05-30 17:23:39","","","62535","62535"
"942","108412","3","2017-05-26 14:55:36","","","","3865",""
"943","108449","3","2017-05-27 07:16:14","","","","3865",""
"944","108531","3","2017-05-30 14:37:00","","","","3865",""
"945","108610","3","2017-06-01 09:15:06","","","","3865",""
"946","61363","3","2017-06-08 07:52:19","","","","4679",""
"947","108748","13","2017-06-13 01:42:07","2017-06-21 03:04:48","","please try to answer without suggesting measuring, while measuring impact of each feature is a valid suggestion, not all stakeholders are willing to put a request on hold until there's enough data to back up a decision or request.","51332","-1"
"948","109010","3","2017-06-13 15:03:44","","","","3865",""
"949","109062","3","2017-06-15 08:54:45","","","","3865",""
"950","109109","3","2017-06-18 05:35:32","","","","4679",""
"951","109315","3","2017-06-23 11:25:22","","","","3865",""
"952","109209","13","2017-06-24 02:26:56","2017-07-01 12:50:11","","","27659","27659"
"953","109293","13","2017-06-24 18:56:57","2017-07-02 20:50:43","","","102689","-1"
"954","109234","13","2017-06-25 20:43:40","2017-07-03 21:56:41","","","62525","-1"
"955","109321","13","2017-06-27 18:31:51","2017-07-04 18:19:34","","","36441","36441"
"956","109582","3","2017-07-03 08:55:37","2017-07-03 09:10:27","","","3865","3865"
"957","109628","13","2017-07-06 21:49:56","2017-07-14 23:35:28","","","102689","-1"
"958","109034","11","2017-07-19 03:13:29","2017-07-26 04:57:42","","Looking for results from known or published UX Maturity models where companies have assessed themselves against the model and provided results (doesn't have to be formal if there are people who have worked within the organisation that can provide a rough indication).","27659","27659"
"959","110000","11","2017-07-26 21:03:35","2017-08-01 23:39:12","","","103531","103531"
"960","110556","3","2017-08-03 12:17:53","","","","3865",""
"961","110712","3","2017-08-08 13:09:17","","","","3865",""
"962","110782","3","2017-08-10 09:17:30","","","","3865",""
"963","109275","11","2017-08-10 17:37:52","2017-08-17 17:19:46","","","102671","102671"
"964","110937","3","2017-08-14 19:42:42","","","","3865",""
"965","110950","3","2017-08-15 09:42:06","","","","3865",""
"966","110987","15","2017-08-18 08:03:51","2017-08-19 21:09:11","","","36441","36441"
"967","108213","13","2017-08-23 07:44:56","2017-08-30 09:47:24","","","101488","101488"
"968","111071","11","2017-08-23 08:00:29","2017-08-28 16:24:01","","","32830","32830"
"969","111278","1","2017-08-25 14:37:03","","","","3865",""
"970","111325","14","2017-08-30 09:44:21","2017-09-05 06:26:37","","","51332","51332"
"971","111331","11","2017-08-30 12:24:10","2017-09-04 05:48:54","","","87503","87503"
"972","111340","13","2017-08-30 19:17:14","2017-09-07 12:47:07","","","3593","3593"
"973","111471","3","2017-09-01 13:51:26","","","","3865",""
"974","111436","11","2017-09-04 11:08:17","2017-09-05 14:55:48","","","92082","92082"
"975","70137","11","2017-09-04 12:23:49","2017-09-12 13:48:40","","","106404","-1"
"976","111503","11","2017-09-05 04:04:10","2017-09-11 13:53:00","","All I'm looking for is opinions here. Would be nice to have some reasoning and logic behind the answers.","106363","106363"
"977","111414","13","2017-09-05 09:14:44","2017-09-13 11:00:12","","","68592","-1"
"978","111863","13","2017-09-17 11:28:33","2017-09-25 11:42:24","","","83953","83953"
"979","111912","1","2017-09-19 08:49:26","","","","3865",""
"980","111895","14","2017-09-19 11:37:28","2017-09-26 08:50:08","","","65208","65208"
"981","112110","3","2017-09-23 16:33:16","","","","3865",""
"982","112183","3","2017-09-26 09:45:14","","","","3865",""
"983","112193","3","2017-09-26 11:34:30","","","","3865",""
"984","112310","3","2017-09-29 11:44:12","","","","3865",""
"985","112255","11","2017-10-02 12:32:44","2017-10-09 12:38:51","","","36441","36441"
"986","112259","3","2017-10-02 15:56:28","","","","3865",""
"987","112189","11","2017-10-03 05:52:20","2017-10-09 10:53:26","","","103718","103718"
"988","112573","12","2017-10-12 15:46:00","2017-10-20 17:21:09","","","7021","-1"
"989","112864","3","2017-10-20 21:51:54","","","","3865",""
"990","112877","3","2017-10-21 09:07:32","","","","3865",""
"991","112771","11","2017-10-23 08:34:03","2017-10-30 07:56:58","","","105055","105055"
"992","112852","11","2017-10-24 09:20:29","2017-10-31 16:07:11","","I’m trying to understand the discrepancy of user experience between chatting on live videos on different large social platforms.

The issue is that maybe in the bulk of all chat messages there are some interesting ones, but for example, YouTube doesn’t allow for upvoting of a chat message during a live video, and after the live video ended, the chat is deleted and comments are enabled.
  	 	
On Facebook, you can like chat messages, and when the live is over, they are transformed to comments and sorted by Top Comments based on likes. Also, replies are now enabled (you can reply to a comment but not to a chat message), you can also change from Top Comments to Live and see comments appear as they appeared during the live. 
  	 	
On Twitch, chat is preserved (after the live), and if you replay the video, the chat is as it happened, and you can comment at that second in the video even though the video is over.

Why the discrepancy between them? And what’s the best way to surface good comments? As Facebook does? Or is there a better way or a better combination of UI / UX Features that would make things better?","108150","108150"
"993","113064","11","2017-10-30 06:20:41","2017-11-07 07:53:21","","","7021","-1"
"994","113430","3","2017-11-13 15:27:21","","","","3865",""
"995","109234","13","2017-11-22 08:24:23","2017-11-30 10:18:07","","","62525","-1"
"996","113728","3","2017-11-22 13:42:25","","","","3865",""
"997","113723","3","2017-11-22 13:42:56","","","","3865",""
"998","113784","3","2017-11-24 11:48:43","2017-11-24 15:54:41","","","3865","3865"
